MovieID,Title,Title_Clean,Year,Genre_Count,Genres,Language,Country,Total Views,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
3209,"Loves of Carmen, The (1948)","Loves of Carmen, The",1948.0,1,Drama,French,India,14337,Drama,,,,,
3210,Fast Times at Ridgemont High (1982),Fast Times at Ridgemont High,1982.0,1,Comedy,English,France,39036,Comedy,,,,,
3211,"Cry in the Dark, A (1988)","Cry in the Dark, A",1988.0,1,Drama,English,Canada,7121,Drama,,,,,
3212,Born to Win (1971),Born to Win,1971.0,1,Drama,Spanish,UK,56549,Drama,,,,,
3213,Batman: Mask of the Phantasm (1993),Batman: Mask of the Phantasm,1993.0,2,Animation|Children's,German,USA,11320,Animation,Children's,,,,
3214,American Flyers (1985),American Flyers,1985.0,1,Drama,French,USA,59964,Drama,,,,,
3215,Voyage of the Damned (1976),Voyage of the Damned,1976.0,1,Drama,German,France,76227,Drama,,,,,
3216,Vampyros Lesbos (Las Vampiras) (1970),Vampyros Lesbos (Las Vampiras),1970.0,1,Horror,German,UK,28795,Horror,,,,,
3217,"Star Is Born, A (1937)","Star Is Born, A",1937.0,1,Drama,Italian,India,87461,Drama,,,,,
3218,Poison (1991),Poison,1991.0,1,Drama,French,UK,44653,Drama,,,,,
3219,Pacific Heights (1990),Pacific Heights,1990.0,1,Thriller,Italian,Italy,57203,Thriller,,,,,
3220,Night Tide (1961),Night Tide,1961.0,1,Drama,German,USA,90721,Drama,,,,,
3221,"Draughtsman's Contract, The (1982)","Draughtsman's Contract, The",1982.0,1,Drama,Italian,UK,4864,Drama,,,,,
3222,Carmen (1984),Carmen,1984.0,1,Drama,Spanish,Canada,11995,Drama,,,,,
3223,"Zed & Two Noughts, A (1985)","Zed & Two Noughts, A",1985.0,1,Drama,Spanish,India,74532,Drama,,,,,
3224,Woman in the Dunes (Suna no onna) (1964),Woman in the Dunes (Suna no onna),1964.0,1,Drama,Italian,Italy,62762,Drama,,,,,
3225,Down to You (2000),Down to You,2000.0,2,Comedy|Romance,Italian,USA,85861,Comedy,Romance,,,,
3226,Hellhounds on My Trail (1999),Hellhounds on My Trail,1999.0,1,Documentary,German,UK,70353,Documentary,,,,,
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)","Not Love, Just Frenzy (Más que amor, frenesí)",1996.0,3,Comedy|Drama|Thriller,French,UK,98792,Comedy,Drama,Thriller,,,
3228,Wirey Spindell (1999),Wirey Spindell,1999.0,1,Comedy,Italian,France,97579,Comedy,,,,,
3229,Another Man's Poison (1952),Another Man's Poison,1952.0,2,Crime|Drama,English,UK,11168,Crime,Drama,,,,
3230,"Odessa File, The (1974)","Odessa File, The",1974.0,1,Thriller,Italian,Italy,25683,Thriller,,,,,
3231,"Saphead, The (1920)","Saphead, The",1920.0,1,Comedy,English,UK,54930,Comedy,,,,,
3232,Seven Chances (1925),Seven Chances,1925.0,1,Comedy,German,UK,87043,Comedy,,,,,
3233,Smashing Time (1967),Smashing Time,1967.0,1,Comedy,German,UK,25125,Comedy,,,,,
3234,Train Ride to Hollywood (1978),Train Ride to Hollywood,1978.0,1,Comedy,Italian,India,34896,Comedy,,,,,
3235,Where the Buffalo Roam (1980),Where the Buffalo Roam,1980.0,1,Comedy,English,India,46416,Comedy,,,,,
3236,Zachariah (1971),Zachariah,1971.0,1,Western,German,Canada,13601,Western,,,,,
3237,Kestrel's Eye (Falkens öga) (1998),Kestrel's Eye (Falkens öga),1998.0,1,Documentary,Spanish,Italy,5964,Documentary,,,,,
3238,Eye of the Beholder (1999),Eye of the Beholder,1999.0,1,Thriller,Spanish,France,77197,Thriller,,,,,
3239,Isn't She Great? (2000),Isn't She Great?,2000.0,1,Comedy,French,USA,27129,Comedy,,,,,
3240,"Big Tease, The (1999)","Big Tease, The",1999.0,1,Comedy,English,Italy,69145,Comedy,,,,,
3241,"Cup, The (Phörpa) (1999)","Cup, The (Phörpa)",1999.0,1,Comedy,English,France,79360,Comedy,,,,,
3242,Santitos (1997),Santitos,1997.0,1,Comedy,French,India,76712,Comedy,,,,,
3243,Encino Man (1992),Encino Man,1992.0,1,Comedy,Spanish,Canada,94256,Comedy,,,,,
3244,"Goodbye Girl, The (1977)","Goodbye Girl, The",1977.0,2,Comedy|Romance,English,Canada,88628,Comedy,Romance,,,,
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),I Am Cuba (Soy Cuba/Ya Kuba),1964.0,1,Drama,Spanish,USA,93910,Drama,,,,,
3246,Malcolm X (1992),Malcolm X,1992.0,1,Drama,Spanish,Canada,59771,Drama,,,,,
3247,Sister Act (1992),Sister Act,1992.0,2,Comedy|Crime,French,USA,32838,Comedy,Crime,,,,
3248,Sister Act 2: Back in the Habit (1993),Sister Act 2: Back in the Habit,1993.0,1,Comedy,Spanish,Canada,47506,Comedy,,,,,
3249,"Hand That Rocks the Cradle, The (1992)","Hand That Rocks the Cradle, The",1992.0,1,Thriller,Spanish,France,59706,Thriller,,,,,
3250,Alive (1993),Alive,1993.0,1,Drama,German,UK,17786,Drama,,,,,
3251,Agnes of God (1985),Agnes of God,1985.0,2,Drama|Mystery,English,USA,87913,Drama,Mystery,,,,
3252,Scent of a Woman (1992),Scent of a Woman,1992.0,1,Drama,French,Canada,81260,Drama,,,,,
3253,Wayne's World (1992),Wayne's World,1992.0,1,Comedy,Italian,UK,75016,Comedy,,,,,
3254,Wayne's World 2 (1993),Wayne's World 2,1993.0,1,Comedy,Italian,USA,15459,Comedy,,,,,
3255,"League of Their Own, A (1992)","League of Their Own, A",1992.0,2,Comedy|Drama,French,Canada,36034,Comedy,Drama,,,,
3256,Patriot Games (1992),Patriot Games,1992.0,2,Action|Thriller,French,UK,77884,Action,Thriller,,,,
3257,"Bodyguard, The (1992)","Bodyguard, The",1992.0,4,Action|Drama|Romance|Thriller,English,USA,22772,Action,Drama,Romance,Thriller,,
3258,Death Becomes Her (1992),Death Becomes Her,1992.0,1,Comedy,French,Canada,97961,Comedy,,,,,
3259,Far and Away (1992),Far and Away,1992.0,2,Drama|Romance,French,USA,60028,Drama,Romance,,,,
3260,Howards End (1992),Howards End,1992.0,1,Drama,Spanish,Italy,50776,Drama,,,,,
3261,Singles (1992),Singles,1992.0,3,Comedy|Drama|Romance,Spanish,France,97144,Comedy,Drama,Romance,,,
3262,Twin Peaks: Fire Walk with Me (1992),Twin Peaks: Fire Walk with Me,1992.0,2,Drama|Mystery,Italian,India,1280,Drama,Mystery,,,,
3263,White Men Can't Jump (1992),White Men Can't Jump,1992.0,1,Comedy,French,France,8553,Comedy,,,,,
3264,Buffy the Vampire Slayer (1992),Buffy the Vampire Slayer,1992.0,2,Comedy|Horror,Italian,Italy,53049,Comedy,Horror,,,,
3265,Hard-Boiled (Lashou shentan) (1992),Hard-Boiled (Lashou shentan),1992.0,2,Action|Crime,English,UK,15087,Action,Crime,,,,
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Man Bites Dog (C'est arrivé près de chez vous),1992.0,4,Action|Comedy|Crime|Drama,German,India,48466,Action,Comedy,Crime,Drama,,
3267,"Mariachi, El (1992)","Mariachi, El",1992.0,2,Action|Thriller,Italian,Italy,11502,Action,Thriller,,,,
3268,Stop! Or My Mom Will Shoot (1992),Stop! Or My Mom Will Shoot,1992.0,2,Action|Comedy,German,USA,85863,Action,Comedy,,,,
3269,Forever Young (1992),Forever Young,1992.0,3,Adventure|Romance|Sci-Fi,English,France,49552,Adventure,Romance,Sci-Fi,,,
3270,"Cutting Edge, The (1992)","Cutting Edge, The",1992.0,1,Drama,German,Canada,98986,Drama,,,,,
3271,Of Mice and Men (1992),Of Mice and Men,1992.0,1,Drama,Italian,India,3054,Drama,,,,,
3272,Bad Lieutenant (1992),Bad Lieutenant,1992.0,2,Crime|Drama,Italian,Canada,38535,Crime,Drama,,,,
3273,Scream 3 (2000),Scream 3,2000.0,3,Horror|Mystery|Thriller,Spanish,UK,13672,Horror,Mystery,Thriller,,,
3274,Single White Female (1992),Single White Female,1992.0,1,Action,Spanish,USA,76379,Action,,,,,
3275,"Boondock Saints, The (1999)","Boondock Saints, The",1999.0,2,Action|Comedy,Italian,Canada,41268,Action,Comedy,,,,
3276,Gun Shy (2000),Gun Shy,2000.0,1,Comedy,German,Canada,4401,Comedy,,,,,
3277,Beloved/Friend (Amigo/Amado) (1999),Beloved/Friend (Amigo/Amado),1999.0,1,Drama,Spanish,USA,3292,Drama,,,,,
3278,Gendernauts (1999),Gendernauts,1999.0,1,Documentary,German,India,30512,Documentary,,,,,
3279,Knockout (1999),Knockout,1999.0,2,Action|Adventure,English,France,92337,Action,Adventure,,,,
3280,"Baby, The (1973)","Baby, The",1973.0,1,Horror,Spanish,Italy,31877,Horror,,,,,
3281,"Brandon Teena Story, The (1998)","Brandon Teena Story, The",1998.0,1,Documentary,Spanish,India,44150,Documentary,,,,,
3282,Different for Girls (1996),Different for Girls,1996.0,1,Comedy,German,Canada,83722,Comedy,,,,,
3283,Minnie and Moskowitz (1971),Minnie and Moskowitz,1971.0,1,Action,Spanish,India,54843,Action,,,,,
3284,They Might Be Giants (1971),They Might Be Giants,1971.0,2,Comedy|Romance,Spanish,USA,31836,Comedy,Romance,,,,
3285,"Beach, The (2000)","Beach, The",2000.0,2,Adventure|Drama,Italian,USA,93075,Adventure,Drama,,,,
3286,Snow Day (2000),Snow Day,2000.0,1,Comedy,English,Canada,84887,Comedy,,,,,
3287,"Tigger Movie, The (2000)","Tigger Movie, The",2000.0,2,Animation|Children's,French,UK,61693,Animation,Children's,,,,
3288,Cotton Mary (1999),Cotton Mary,1999.0,1,Drama,German,India,87229,Drama,,,,,
3289,Not One Less (Yi ge dou bu neng shao) (1999),Not One Less (Yi ge dou bu neng shao),1999.0,1,Drama,German,Canada,59647,Drama,,,,,
3290,Soft Toilet Seats (1999),Soft Toilet Seats,1999.0,1,Comedy,Italian,India,3295,Comedy,,,,,
3291,Trois (2000),Trois,2000.0,1,Thriller,German,India,40896,Thriller,,,,,
3292,"Big Combo, The (1955)","Big Combo, The",1955.0,1,Film-Noir,Italian,France,16823,Film-Noir,,,,,
3293,Conceiving Ada (1997),Conceiving Ada,1997.0,2,Drama|Sci-Fi,German,Canada,59871,Drama,Sci-Fi,,,,
3294,Eaten Alive (1976),Eaten Alive,1976.0,1,Horror,English,France,79974,Horror,,,,,
3295,Raining Stones (1993),Raining Stones,1993.0,1,Drama,French,USA,49874,Drama,,,,,
3296,To Sir with Love (1967),To Sir with Love,1967.0,1,Drama,Spanish,India,44024,Drama,,,,,
3297,With Byrd at the South Pole (1930),With Byrd at the South Pole,1930.0,1,Documentary,Italian,Italy,96662,Documentary,,,,,
3298,Boiler Room (2000),Boiler Room,2000.0,1,Drama,Spanish,Canada,66631,Drama,,,,,
3299,Hanging Up (2000),Hanging Up,2000.0,2,Comedy|Drama,Spanish,Italy,35614,Comedy,Drama,,,,
3300,Pitch Black (2000),Pitch Black,2000.0,2,Action|Sci-Fi,French,UK,8197,Action,Sci-Fi,,,,
3301,"Whole Nine Yards, The (2000)","Whole Nine Yards, The",2000.0,2,Comedy|Crime,English,Canada,37797,Comedy,Crime,,,,
3302,Beautiful People (1999),Beautiful People,1999.0,1,Comedy,Spanish,Italy,15712,Comedy,,,,,
3303,Black Tar Heroin: The Dark End of the Street (1999),Black Tar Heroin: The Dark End of the Street,1999.0,1,Documentary,Italian,Canada,47230,Documentary,,,,,
3304,Blue Collar (1978),Blue Collar,1978.0,2,Crime|Drama,Spanish,France,12606,Crime,Drama,,,,
3305,Bluebeard (1944),Bluebeard,1944.0,2,Film-Noir|Horror,German,USA,13817,Film-Noir,Horror,,,,
3306,"Circus, The (1928)","Circus, The",1928.0,1,Comedy,German,USA,63088,Comedy,,,,,
3307,City Lights (1931),City Lights,1931.0,3,Comedy|Drama|Romance,Spanish,Canada,32102,Comedy,Drama,Romance,,,
3308,"Flamingo Kid, The (1984)","Flamingo Kid, The",1984.0,2,Comedy|Drama,Spanish,USA,18362,Comedy,Drama,,,,
3309,"Dog's Life, A (1920)","Dog's Life, A",1920.0,1,Comedy,English,Italy,97259,Comedy,,,,,
3310,"Kid, The (1921)","Kid, The",1921.0,1,Action,English,India,59898,Action,,,,,
3311,"Man from Laramie, The (1955)","Man from Laramie, The",1955.0,1,Western,Italian,USA,51621,Western,,,,,
3312,"McCullochs, The (1975)","McCullochs, The",1975.0,1,Drama,Spanish,India,79094,Drama,,,,,
3313,Class Reunion (1982),Class Reunion,1982.0,1,Comedy,German,UK,15092,Comedy,,,,,
3314,"Big Trees, The (1952)","Big Trees, The",1952.0,2,Action|Drama,Italian,Canada,58380,Action,Drama,,,,
3315,Happy Go Lovely (1951),Happy Go Lovely,1951.0,1,Musical,French,Italy,99082,Musical,,,,,
3316,Reindeer Games (2000),Reindeer Games,2000.0,2,Action|Thriller,Spanish,India,72628,Action,Thriller,,,,
3317,Wonder Boys (2000),Wonder Boys,2000.0,1,Dramma,Italian,France,80558,Drama,,,,,
3318,Deterrence (1998),Deterrence,1998.0,1,Thriller,German,France,6016,Thriller,,,,,
3319,Judy Berlin (1999),Judy Berlin,1999.0,1,Drama,English,Italy,65426,Drama,,,,,
3320,Mifune (Mifunes sidste sang) (1999),Mifune (Mifunes sidste sang),1999.0,2,Comedy|Romance,Spanish,USA,73694,Comedy,Romance,,,,
3321,"Waiting Game, The (2000)","Waiting Game, The",2000.0,1,Comedy,German,Italy,18206,Comedy,,,,,
3322,3 Strikes (2000),3 Strikes,2000.0,1,Comedy,Spanish,UK,25596,Comedy,,,,,
3323,Chain of Fools (2000),Chain of Fools,2000.0,2,Comedy|Crime,Italian,UK,11967,Comedy,Crime,,,,
3324,Drowning Mona (2000),Drowning Mona,2000.0,1,Comedy,Spanish,Italy,32116,Comedy,,,,,
3325,"Next Best Thing, The (2000)","Next Best Thing, The",2000.0,2,Comedy|Drama,Spanish,France,31095,Comedy,Drama,,,,
3326,What Planet Are You From? (2000),What Planet Are You From?,2000.0,2,Comedy|Sci-Fi,Italian,UK,97330,Comedy,Sci-Fi,,,,
3327,Beyond the Mat (2000),Beyond the Mat,2000.0,1,Documentary,Spanish,USA,93005,Documentary,,,,,
3328,Ghost Dog: The Way of the Samurai (1999),Ghost Dog: The Way of the Samurai,1999.0,2,Crime|Drama,English,USA,17491,Crime,Drama,,,,
3329,"Year My Voice Broke, The (1987)","Year My Voice Broke, The",1987.0,1,Drama,French,UK,23753,Drama,,,,,
3330,Splendor in the Grass (1961),Splendor in the Grass,1961.0,1,Drama,Spanish,France,76267,Drama,,,,,
3331,My Tutor (1983),My Tutor,1983.0,1,Drama,German,Canada,96007,Drama,,,,,
3332,"Legend of Lobo, The (1962)","Legend of Lobo, The",1962.0,2,Adventure|Children's,German,Italy,19299,Adventure,Children's,,,,
3333,"Killing of Sister George, The (1968)","Killing of Sister George, The",1968.0,1,Drama,French,USA,83555,Drama,,,,,
3334,Key Largo (1948),Key Largo,1948.0,4,Crime|Drama|Film-Noir|Thriller,English,India,15755,Crime,Drama,Film-Noir,Thriller,,
3335,Jail Bait (1954),Jail Bait,1954.0,2,Crime|Drama,French,UK,16881,Crime,Drama,,,,
3336,It Happened Here (1961),It Happened Here,1961.0,1,Drama,German,India,49515,Drama,,,,,
3337,I'll Never Forget What's 'is Name (1967),I'll Never Forget What's 'is Name,1967.0,2,Comedy|Drama,Italian,India,29834,Comedy,Drama,,,,
3338,For All Mankind (1989),For All Mankind,1989.0,1,Documentary,English,UK,44554,Documentary,,,,,
3339,Cross of Iron (1977),Cross of Iron,1977.0,1,War,German,Italy,39408,War,,,,,
3340,Bride of the Monster (1956),Bride of the Monster,1956.0,2,Horror|Sci-Fi,French,France,42370,Horror,Sci-Fi,,,,
3341,Born Yesterday (1950),Born Yesterday,1950.0,1,Comedy,German,France,74811,Comedy,,,,,
3342,Birdy (1984),Birdy,1984.0,2,Drama|War,English,Canada,24330,Drama,War,,,,
3343,And God Created Woman (1988),And God Created Woman,1988.0,3,Comedy|Drama|Romance,Spanish,Italy,8877,Comedy,Drama,Romance,,,
3344,Blood Feast (1963),Blood Feast,1963.0,1,Horror,German,Canada,54810,Horror,,,,,
3345,"Charlie, the Lonesome Cougar (1967)","Charlie, the Lonesome Cougar",1967.0,2,Adventure|Children's,English,UK,75766,Adventure,Children's,,,,
3346,Color Me Blood Red (1965),Color Me Blood Red,1965.0,1,Horror,German,UK,8880,Horror,,,,,
3347,Never Cry Wolf (1983),Never Cry Wolf,1983.0,1,Drama,Italian,Italy,92321,Drama,,,,,
3348,"Night Visitor, The (1970)","Night Visitor, The",1970.0,2,Crime|Thriller,French,France,99795,Crime,Thriller,,,,
3349,"Perils of Pauline, The (1947)","Perils of Pauline, The",1947.0,1,Comedy,English,USA,31057,Comedy,,,,,
3350,"Raisin in the Sun, A (1961)","Raisin in the Sun, A",1961.0,1,Drama,German,Italy,49044,Drama,,,,,
3351,Two Thousand Maniacs! (1964),Two Thousand Maniacs!,1964.0,1,Horror,Spanish,India,50052,Horror,,,,,
3352,Brown's Requiem (1998),Brown's Requiem,1998.0,1,Drama,French,Canada,15788,Drama,,,,,
3353,"Closer You Get, The (2000)","Closer You Get, The",2000.0,2,Comedy|Romance,Italian,USA,87960,Comedy,Romance,,,,
3354,Mission to Mars (2000),Mission to Mars,2000.0,1,Sci-Fi,German,France,6938,Sci-Fi,,,,,
3355,"Ninth Gate, The (2000)","Ninth Gate, The",2000.0,1,Thriller,Spanish,India,30169,Thriller,,,,,
3356,Condo Painting (2000),Condo Painting,2000.0,1,Documentary,French,USA,68602,Documentary,,,,,
3357,East-West (Est-ouest) (1999),East-West (Est-ouest),1999.0,2,Drama|Romance,French,France,57532,Drama,Romance,,,,
3358,Defending Your Life (1991),Defending Your Life,1991.0,2,Comedy|Romance,Italian,India,4775,Comedy,Romance,,,,
3359,Breaking Away (1979),Breaking Away,1979.0,1,Drama,Italian,France,1351,Drama,,,,,
3360,Hoosiers (1986),Hoosiers,1986.0,1,Drama,Italian,France,5751,Drama,,,,,
3361,Bull Durham (1988),Bull Durham,1988.0,1,Comedy,French,UK,54937,Comedy,,,,,
3362,Dog Day Afternoon (1975),Dog Day Afternoon,1975.0,3,Comedy|Crime|Drama,German,France,37054,Comedy,Crime,Drama,,,
3363,American Graffiti (1973),American Graffiti,1973.0,2,Comedy|Drama,French,France,95129,Comedy,Drama,,,,
3364,"Asphalt Jungle, The (1950)","Asphalt Jungle, The",1950.0,2,Crime|Film-Noir,Italian,Canada,14779,Crime,Film-Noir,,,,
3365,"Searchers, The (1956)","Searchers, The",1956.0,1,Western,French,USA,78651,Western,,,,,
3366,Where Eagles Dare (1969),Where Eagles Dare,1969.0,3,Action|Adventure|War,French,UK,67855,Action,Adventure,War,,,
3367,"Devil's Brigade, The (1968)","Devil's Brigade, The",1968.0,1,War,French,UK,95048,War,,,,,
3368,"Big Country, The (1958)","Big Country, The",1958.0,2,Romance|Western,German,Italy,31001,Romance,Western,,,,
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Any Number Can Win (Mélodie en sous-sol ),1963.0,1,Crime,French,Canada,30505,Crime,,,,,
3370,Betrayed (1988),Betrayed,1988.0,2,Drama|Thriller,French,UK,26071,Drama,Thriller,,,,
3371,Bound for Glory (1976),Bound for Glory,1976.0,1,Drama,Spanish,USA,2530,Drama,,,,,
3372,"Bridge at Remagen, The (1969)","Bridge at Remagen, The",1969.0,2,Action|War,Italian,France,63865,Action,War,,,,
3373,Buck and the Preacher (1972),Buck and the Preacher,1972.0,1,Western,Spanish,France,28634,Western,,,,,
3374,Daughters of the Dust (1992),Daughters of the Dust,1992.0,1,Drama,French,France,72197,Drama,,,,,
3375,Destination Moon (1950),Destination Moon,1950.0,1,Sci-Fi,Spanish,USA,72132,Sci-Fi,,,,,
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)","Fantastic Night, The (La Nuit Fantastique)",1949.0,1,Romance,German,Italy,17724,Romance,,,,,
3377,Hangmen Also Die (1943),Hangmen Also Die,1943.0,2,Drama|War,Spanish,Italy,93905,Drama,War,,,,
3378,"Ogre, The (Der Unhold) (1996)","Ogre, The (Der Unhold)",1996.0,1,Drama,Italian,Canada,40941,Drama,,,,,
3379,On the Beach (1959),On the Beach,1959.0,1,Drama,Italian,Italy,57791,Drama,,,,,
3380,Railroaded! (1947),Railroaded!,1947.0,1,Film-Noir,Spanish,USA,81628,Film-Noir,,,,,
3381,Slaves to the Underground (1997),Slaves to the Underground,1997.0,2,Comedy|Drama,English,Italy,55818,Comedy,Drama,,,,
3382,Song of Freedom (1936),Song of Freedom,1936.0,1,Drama,German,USA,3786,Drama,,,,,
3383,Big Fella (1937),Big Fella,1937.0,2,Drama|Musical,German,Italy,91432,Drama,Musical,,,,
3384,"Taking of Pelham One Two Three, The (1974)","Taking of Pelham One Two Three, The",1974.0,1,Action,Italian,USA,30297,Action,,,,,
3385,Volunteers (1985),Volunteers,1985.0,1,Comedy,English,Italy,60769,Comedy,,,,,
3386,JFK (1991),JFK,1991.0,2,Drama|Mystery,Spanish,India,68062,Drama,Mystery,,,,
3387,Who's Harry Crumb? (1989),Who's Harry Crumb?,1989.0,1,Comedy,French,Italy,23411,Comedy,,,,,
3388,Harry and the Hendersons (1987),Harry and the Hendersons,1987.0,1,Comedy,French,Canada,69023,Comedy,,,,,
3389,Let's Get Harry (1986),Let's Get Harry,1986.0,2,Action|Adventure,German,Italy,85082,Action,Adventure,,,,
3390,Shanghai Surprise (1986),Shanghai Surprise,1986.0,1,Adventure,English,Italy,37213,Adventure,,,,,
3391,Who's That Girl? (1987),Who's That Girl?,1987.0,1,Comedy,Spanish,Italy,70558,Comedy,,,,,
3392,She-Devil (1989),She-Devil,1989.0,1,Comedy,Spanish,Italy,99450,Comedy,,,,,
3393,Date with an Angel (1987),Date with an Angel,1987.0,2,Comedy|Fantasy,Italian,India,16449,Comedy,Fantasy,,,,
3394,Blind Date (1987),Blind Date,1987.0,2,Comedy|Romance,Spanish,USA,15799,Comedy,Romance,,,,
3395,Nadine (1987),Nadine,1987.0,1,Comedy,German,Canada,72983,Comedy,,,,,
3396,"Muppet Movie, The (1979)","Muppet Movie, The",1979.0,2,Children's|Comedy,German,USA,12858,Children's,Comedy,,,,
3397,"Great Muppet Caper, The (1981)","Great Muppet Caper, The",1981.0,2,Children's|Comedy,Spanish,USA,90187,Children's,Comedy,,,,
3398,"Muppets Take Manhattan, The (1984)","Muppets Take Manhattan, The",1984.0,2,Children's|Comedy,German,India,70540,Children's,Comedy,,,,
3399,Sesame Street Presents Follow That Bird (1985),Sesame Street Presents Follow That Bird,1985.0,2,Children's|Comedy,Spanish,Canada,89015,Children's,Comedy,,,,
3400,We're Back! A Dinosaur's Story (1993),We're Back! A Dinosaur's Story,1993.0,2,Animation|Children's,English,UK,75529,Animation,Children's,,,,
3401,Baby... Secret of the Lost Legend (1985),Baby... Secret of the Lost Legend,1985.0,2,Adventure|Sci-Fi,English,France,34518,Adventure,Sci-Fi,,,,
3402,Turtle Diary (1985),Turtle Diary,1985.0,1,Drama,Spanish,France,58682,Drama,,,,,
3403,Raise the Titanic (1980),Raise the Titanic,1980.0,2,Drama|Thriller,German,France,50323,Drama,Thriller,,,,
3404,Titanic (1953),Titanic,1953.0,2,Action|Drama,Italian,UK,81231,Action,Drama,,,,
3405,"Night to Remember, A (1958)","Night to Remember, A",1958.0,2,Action|Drama,Spanish,France,24454,Action,Drama,,,,
3406,Captain Horatio Hornblower (1951),Captain Horatio Hornblower,1951.0,3,Action|Adventure|War,French,India,27015,Action,Adventure,War,,,
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)","Carriers Are Waiting, The (Les Convoyeurs Attendent)",1999.0,2,Comedy|Drama,Italian,UK,98156,Comedy,Drama,,,,
3408,Erin Brockovich (2000),Erin Brockovich,2000.0,1,Drama,Spanish,UK,7768,Drama,,,,,
3409,Final Destination (2000),Final Destination,2000.0,1,Dramatic,German,India,73198,Drama,,,,,
3410,Soft Fruit (1999),Soft Fruit,1999.0,2,Comedy|Drama,Italian,USA,8780,Comedy,Drama,,,,
3411,Babymother (1998),Babymother,1998.0,1,Drama,English,France,96253,Drama,,,,,
3412,"Bear, The (1988)","Bear, The",1988.0,1,Adventure,Spanish,Italy,98032,Adventure,,,,,
3413,Impact (1949),Impact,1949.0,2,Crime|Drama,French,India,20072,Crime,Drama,,,,
3414,Love Is a Many-Splendored Thing (1955),Love Is a Many-Splendored Thing,1955.0,1,Romance,German,India,96863,Romance,,,,,
3415,"Mirror, The (Zerkalo) (1975)","Mirror, The (Zerkalo)",1975.0,1,Drama,English,France,37215,Drama,,,,,
3416,"Trial, The (Le Procès) (1963)","Trial, The (Le Procès)",1963.0,1,Drama,English,Canada,79997,Drama,,,,,
3417,"Crimson Pirate, The (1952)","Crimson Pirate, The",1952.0,3,Adventure|Comedy|Sci-Fi,Italian,Canada,9985,Adventure,Comedy,Sci-Fi,,,
3418,Thelma & Louise (1991),Thelma & Louise,1991.0,2,Action|Drama,Spanish,Canada,50830,Action,Drama,,,,
3419,Something for Everyone (1970),Something for Everyone,1970.0,2,Comedy|Crime,English,UK,34027,Comedy,Crime,,,,
3420,...And Justice for All (1979),...And Justice for All,1979.0,2,Drama|Thriller,French,Canada,2983,Drama,Thriller,,,,
3421,Animal House (1978),Animal House,1978.0,1,Comedy,French,Italy,48753,Comedy,,,,,
3422,She's Gotta Have It (1986),She's Gotta Have It,1986.0,2,Comedy|Romance,Spanish,Canada,52392,Comedy,Romance,,,,
3423,School Daze (1988),School Daze,1988.0,1,Drama,Spanish,Italy,73855,Drama,,,,,
3424,Do the Right Thing (1989),Do the Right Thing,1989.0,2,Comedy|Drama,English,Canada,25344,Comedy,Drama,,,,
3425,Mo' Better Blues (1990),Mo' Better Blues,1990.0,1,Drama,Spanish,France,14316,Drama,,,,,
3426,Jungle Fever (1991),Jungle Fever,1991.0,2,Drama|Romance,French,Canada,51911,Drama,Romance,,,,
3427,Coogan's Bluff (1968),Coogan's Bluff,1968.0,1,Crime,English,France,23719,Crime,,,,,
3428,"Champ, The (1979)","Champ, The",1979.0,1,Drama,English,Italy,85474,Drama,,,,,
3429,Creature Comforts (1990),Creature Comforts,1990.0,2,Animation|Comedy,Italian,France,71531,Animation,Comedy,,,,
3430,Death Wish (1974),Death Wish,1974.0,2,Action|Drama,Italian,India,64237,Action,Drama,,,,
3431,Death Wish II (1982),Death Wish II,1982.0,2,Action|Drama,Spanish,India,82289,Action,Drama,,,,
3432,Death Wish 3 (1985),Death Wish 3,1985.0,2,Action|Drama,German,India,51844,Action,Drama,,,,
3433,Death Wish 4: The Crackdown (1987),Death Wish 4: The Crackdown,1987.0,2,Action|Drama,Spanish,USA,32339,Action,Drama,,,,
3434,Death Wish V: The Face of Death (1994),Death Wish V: The Face of Death,1994.0,2,Action|Drama,French,USA,74714,Action,Drama,,,,
3435,Double Indemnity (1944),Double Indemnity,1944.0,2,Crime|Film-Noir,Spanish,UK,35611,Crime,Film-Noir,,,,
3436,Dying Young (1991),Dying Young,1991.0,2,Drama|Romance,Italian,USA,69270,Drama,Romance,,,,
3437,Cool as Ice (1991),Cool as Ice,1991.0,1,Drama,German,France,3382,Drama,,,,,
3438,Teenage Mutant Ninja Turtles (1990),Teenage Mutant Ninja Turtles,1990.0,3,Action|Children's|Fantasy,English,UK,42150,Action,Children's,Fantasy,,,
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991.0,3,Action|Children's|Fantasy,French,France,98520,Action,Children's,Fantasy,,,
3440,Teenage Mutant Ninja Turtles III (1993),Teenage Mutant Ninja Turtles III,1993.0,3,Action|Children's|Fantasy,English,India,6188,Action,Children's,Fantasy,,,
